source_project,source_dataset,source_label,source_path,reason,mapped_unified_label,mapping_decision,note
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_388_1592_576.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_58_91_845.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_771_1490_334.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_84_128_233.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_478_1829_141.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_181_280_417.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_364_748_278.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_251_382_576.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_191_293_314.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_573_1090_164.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_834_1572_430.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_318_677_278.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_46_879_386.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_242_369_930.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_13_21_350.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_248_379_695.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_392_792_22.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_146_217_187.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_367_753_130.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_570_1084_637.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_570_1085_344.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_986_1855_702.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_422_837_617.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_662_1251_380.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_575_1087_29.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_383_777_129.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_545_1031_428.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_406_1542_754.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_949_1802_582.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_537_1014_452.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_632_1206_634.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_632_1206_637.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_822_1551_573.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_683_1297_195.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_574_1081_628.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_736_1392_562.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_691_1312_389.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_687_1304_898.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_838_1585_979.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_719_1361_160.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_323_687_169.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_833_1571_134.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_233_354_828.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_387_1614_866.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_167_258_479.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_710_1330_243.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_145_216_110.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_324_1465_43.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_894_1679_640.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_31_43_129.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_220_338_339.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_454_884_28.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_980_1849_295.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_369_756_130.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_215_330_341.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_890_1693_904.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_101_1041_898.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_455_885_115.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_844_1605_308.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_172_267_557.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_355_732_102.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_561_1068_557.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_781_1474_517.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_247_1294_292.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_406_808_560.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_78_118_164.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_935_1781_920.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_377_768_643.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_118_180_500.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_684_1303_368.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_890_1693_454.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_70_107_155.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_464_1794_271.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_636_1204_666.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_943_1793_256.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_562_1110_360.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_689_1307_354.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_75_113_647.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_159_245_181.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_78_118_685.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_217_332_906.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_767_1501_691.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_139_207_342.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_842_1606_971.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_775_1463_616.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_531_1004_792.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_416_824_540.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_520_983_932.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_624_1179_323.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_517_971_88.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_149_221_679.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_645_1461_111.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_990_1860_478.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_553_1049_461.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_744_1404_951.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_488_931_321.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Melanoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_115_1138_970.png,missing_image_path,melanoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_267_1061_324.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Squamous Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_653_1234_311.png,missing_image_path,squamous_cell_carcinoma,include,Path from DermAssist manifest does not exist.
dermassist,PAD_UFES_20,Basal Cell Carcinoma,/backup/TeleDerm/Derma/PAD_UFES_20/PAT_106_158_270.png,missing_image_path,basal_cell_carcinoma,include,Path from DermAssist manifest does not exist.
